학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명
B000008970,천곡중학교,중학교,2001-03-01,공립,본교,운영,광주광역시 광산구 월계동 776-10,광주광역시 광산구 월계로16번길 78,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2024-11-08,35.21195873,126.8348752,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000007055,복주초등학교,초등학교,1999-03-01,공립,본교,운영,경상북도 안동시 옥동 763-1,경상북도 안동시 복주3길 23-13,8750000,경상북도교육청,8791000,경상북도안동교육지원청,2013-11-29,2024-11-08,36.56297712,128.6982812,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000007906,금서초등학교,초등학교,1922-06-07,공립,본교,운영,경상남도 산청군 금서면 화계리 671,경상남도 산청군 금서면 화계오봉로 12,9010000,경상남도교육청,9191000,경상남도산청교육지원청,2013-11-29,2024-11-08,35.46113892,127.7919302,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000010201,원당중학교,중학교,2008-03-01,공립,본교,운영,충청남도 당진시 원당동 1224,충청남도 당진시 밤절로 72-34,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2013-11-29,2024-11-08,36.90004426,126.6407478,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000003924,삼일초등학교,초등학교,1990-02-06,공립,본교,운영,경기도 안산시 상록구 월피동 448-1,경기도 안산시 상록구 월피로 42,7530000,경기도교육청,7611000,경기도안산교육지원청,2013-11-29,2024-11-08,37.33214935,126.8498188,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000010402,심원중학교,중학교,1972-03-01,공립,본교,운영,전북특별자치도 고창군 심원면 연화리 664-9,전북특별자치도 고창군 심원면 심원로 158-11,8321000,전북특별자치도교육청,8452000,전북특별자치도고창교육지원청,2013-11-29,2024-11-08,35.52028349,126.5485883,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000011318,영신간호비즈니스고등학교,고등학교,1993-05-08,사립,본교,운영,서울특별시 노원구 중계동 118,서울특별시 노원구 중계로16나길 13,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2024-11-08,37.65245208,127.083205,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000007959,대병초등학교,초등학교,1923-05-06,공립,본교,운영,경상남도 합천군 대병면 회양리 880,경상남도 합천군 대병면 신성동길 66,9010000,경상남도교육청,9221000,경상남도합천교육지원청,2013-11-29,2024-11-08,35.51911456,128.0111095,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000005364,갈원초등학교,초등학교,1941-10-01,공립,본교,운영,충청북도 청주시 서원구 남이면 갈원리 143-1,충청북도 청주시 서원구 남이면 저산척북로 375,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2024-11-08,36.56860012,127.396593,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000011348,서울공업고등학교,고등학교,1899-05-05,공립,본교,운영,서울특별시 동작구 대방동 390-5,서울특별시 동작구 대방동1길 46,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2024-11-08,37.50190126,126.9223834,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000007158,금호초등학교,초등학교,1923-09-01,공립,본교,운영,경상북도 영천시 금호읍 교대리 130-2,경상북도 영천시 금호읍 금호로 179,8750000,경상북도교육청,8821000,경상북도영천교육지원청,2013-11-29,2024-11-08,35.93461511,128.8805476,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000012793,설악고등학교,고등학교,1969-11-22,공립,본교,운영,강원특별자치도 속초시 조양동 589-7,강원특별자치도 속초시 청대로 219,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2013-11-29,2024-11-08,38.18521306,128.5733338,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000002037,서울신화초등학교,초등학교,1984-10-30,공립,본교,운영,서울특별시 도봉구 창동 504-33,서울특별시 도봉구 우이천로 120,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2024-11-08,37.63319504,127.0408842,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000004821,연천노곡초등학교,초등학교,1954-04-01,공립,본교,운영,경기도 연천군 백학면 노곡리 714-2,경기도 연천군 백학면 진목로 26,7530000,경기도교육청,7701000,경기도연천교육지원청,2013-11-29,2024-11-08,37.99901576,126.9166642,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000010359,마령중학교,중학교,1954-10-05,공립,본교,운영,전북특별자치도 진안군 마령면 평지리 580-4,전북특별자치도 진안군 마령면 임진로 2086,8321000,전북특별자치도교육청,8402000,전북특별자치도진안교육지원청,2013-11-29,2024-11-08,35.73289992,127.3716574,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000012269,인천진산과학고등학교,고등학교,2006-03-01,공립,본교,운영,인천광역시 부평구 삼산동 456-6,인천광역시 부평구 굴포로 194-9,7310000,인천광역시교육청,7331000,인천광역시북부교육지원청,2013-11-29,2024-11-08,37.51327242,126.7437134,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000006211,김제동초등학교,초등학교,1950-02-06,공립,본교,운영,전북특별자치도 김제시 신풍동 208,전북특별자치도 김제시 중앙13길 18,8321000,전북특별자치도교육청,8382000,전북특별자치도김제교육지원청,2013-11-29,2024-11-08,35.79479281,126.9009833,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000002374,서울자양초등학교,초등학교,1945-12-10,공립,본교,운영,서울특별시 광진구 자양동 222-6,서울특별시 광진구 아차산로44길 26,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2024-11-08,37.53698824,127.0797396,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000026362,김해모산중학교,중학교,2020-03-01,공립,본교,운영,경상남도 김해시 장유동 872,경상남도 김해시 율하5로 75,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2024-11-08,35.16598838,128.8300547,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000006522,송광초등학교,초등학교,1939-04-28,공립,본교,운영,전라남도 순천시 송광면 이읍리 766,전라남도 순천시 송광면 쌍향수길 1169,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2024-11-08,34.96121555,127.2669769,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000006031,군산남초등학교,초등학교,1947-04-21,공립,본교,운영,전북특별자치도 군산시 미원동 343,전북특별자치도 군산시 삼학7길 4,8321000,전북특별자치도교육청,8342000,전북특별자치도군산교육지원청,2013-11-29,2024-11-08,35.97826042,126.714884,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000011455,계룡디지텍고등학교,고등학교,1949-10-15,사립,본교,운영,대전광역시 동구 삼성동 104-1,대전광역시 동구 소랑길 64,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2024-11-08,36.33762549,127.4344749,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000007701,한림초등학교,초등학교,1942-04-25,공립,본교,운영,경상남도 김해시 한림면 장방리 439-6,경상남도 김해시 한림면 한림로371번길 47,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2013-11-29,2024-11-08,35.32407723,128.7986611,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000009798,삼척중학교,중학교,1951-09-01,공립,본교,운영,강원특별자치도 삼척시 자원동 66,강원특별자치도 삼척시 회강길 627,7801000,강원특별자치도교육청,7872000,강원특별자치도삼척교육지원청,2013-11-29,2024-11-08,37.438993,129.1436447,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000023859,연현중학교,중학교,2002-03-04,공립,본교,운영,경기도 안양시 만안구 석수동 442-5,경기도 안양시 만안구 석수로 462,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2024-11-08,37.42938399,126.899507,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000010345,구이중학교,중학교,1970-03-10,공립,본교,운영,전북특별자치도 완주군 구이면 원기리 543-4,전북특별자치도 완주군 구이면 구이로 1505,8321000,전북특별자치도교육청,8392000,전북특별자치도완주교육지원청,2013-11-29,2024-11-08,35.73412592,127.1183738,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000012156,내성고등학교,고등학교,1981-03-01,공립,본교,운영,부산광역시 금정구 부곡동 812-13,부산광역시 금정구 서동로31번길 11,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2024-11-08,35.22138302,129.0927454,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000011552,영서고등학교,고등학교,1941-05-05,공립,본교,운영,강원특별자치도 원주시 반곡동 563-3,강원특별자치도 원주시 치악로 1384,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2013-11-29,2024-11-08,37.3130767,127.9797601,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000011634,남원제일고등학교,고등학교,1977-03-10,사립,본교,운영,전북특별자치도 남원시 노암동 730,전북특별자치도 남원시 노송로 1206,8321000,전북특별자치도교육청,8372000,전북특별자치도남원교육지원청,2013-11-29,2024-11-08,35.39142667,127.3737218,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000023109,청북고등학교,고등학교,2015-03-01,공립,본교,운영,경기도 평택시 청북읍 옥길리 1145,경기도 평택시 청북읍 안청로4길 55,7530000,경기도교육청,7631000,경기도평택교육지원청,2013-11-29,2024-11-08,37.02256084,126.9198247,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000009664,두일중학교,중학교,2006-03-01,공립,본교,운영,경기도 파주시 동패동 1744,경기도 파주시 책향기숲길 39,7530000,경기도교육청,7681000,경기도파주교육지원청,2013-11-29,2024-11-08,37.71998297,126.712557,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000002282,서울언주초등학교,초등학교,1927-10-08,공립,본교,운영,서울특별시 강남구 도곡동 922,서울특별시 강남구 남부순환로363길 19,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2024-11-08,37.486322,127.036793,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000001844,서울군자초등학교,초등학교,1973-11-22,공립,본교,운영,서울특별시 동대문구 장안동 239-2,서울특별시 동대문구 한천로6길 21,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2013-11-29,2024-11-08,37.56412232,127.0605233,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000025594,전주온빛중학교,중학교,2014-03-01,공립,본교,운영,전북특별자치도 전주시 덕진구 장동 1070,전북특별자치도 전주시 덕진구 틀못4길 10,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2024-11-08,35.84350884,127.058398,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000004268,광명초등학교,초등학교,1971-03-01,공립,본교,운영,경기도 광명시 광명동 135-1,경기도 광명시 광이로 21,7530000,경기도교육청,7591000,경기도광명교육지원청,2013-11-29,2024-11-08,37.48086006,126.857414,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000009433,기안중학교,중학교,2005-03-01,공립,본교,운영,경기도 화성시 기안동 365,경기도 화성시 효행로291번길 29,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2024-11-08,37.22434165,126.9753192,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000013586,진주고등학교,고등학교,1925-04-24,공립,본교,운영,경상남도 진주시 상봉동 987-1,경상남도 진주시 의곡길 29,9010000,경상남도교육청,9051000,경상남도진주교육지원청,2013-11-29,2024-11-08,35.20009654,128.0802351,2025-03-25,B555223,재단법인한국지방교육행정연구재단
B000008834,인천서창중학교,중학교,2009-03-02,공립,본교,운영,인천광역시 남동구 서창동 543-7,인천광역시 남동구 독곡로60번길 16,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2013-11-29,2024-11-08,37.43371946,126.7498088,2025-03-25,B555223,재단법인한국지방교육행정연구재단
