chunk_id,chunk_category,chunk_text
,간질환,"주제: 간질환\n 내용: 영양분이 어느 한가지로 치우치지 않게 골고루 균형 잡힌 음식을 섭취해야 합니다. 우리가 섭취하는 음식물 대부분은 간에서 대사되므로 평소 절제된 식습관이 중요합니다. 섬유소가 많은 음식, 채소, 과일, 곡물을 골고루 먹고, 튀기거나 기름진 음식을 줄이며 싱겁게 먹는 습관을 들여야 합니다. 달고 지방성분이 많은 후식이나 간식은 피하고, 비만하지 않도록 체중을 조절해야 합니다. 하지만 무리한 체중조절로 몸에 필요한 비타민이나 미네랄 성분, 영양분이 부족해지지 않도록 주의해야 하며 일주일에 1 kg 이상 급격한 체중감소는 오히려 심각한 지방간염을 유발하고 간에 손상을 일으킬 수 있으므로 피해야 합니다."
,간질환,주제: 간질환\n 내용: 또한 적당한 운동은 건강한 간을 유지하는데 도움이 됩니다.
,간질환,"주제: 간질환\n 내용: 간질환에 걸리면 피로, 소화장애 등 증상이 나타나 휴식이 필요하다는 생각이 일반적이다. 하지만 이와 달리 만성 간질환 환자에게도 간질환의 정도에 따라 적절한 운동이 가능하기 때문에 무작정 휴식을 취하고 육체활동을 삼가기보다는 전문의와의 상담을 통해 적당한 운동처방을 받는 것이 바람직하다. 떤 이들은 운동 등 육체활동이 간 기능에 나쁜 영향을 미친다고 말한다. 육체활동이 간으로 가는 혈류를 감소시켜 당분대사, 단백 및 효소합성, 노폐물 제거 등 간 기능에 장애를 줘 급성 또는 만성 간염에 나쁜 영향을 줄 수 있다는 것이다. 하지만 간은 예비기능이 탁월해 운동 등 육체활동에도 부수적인 간 기능 이상을 초래하지 않는 것으로 알려져 있다."
,간질환,주제: 간질환\n 내용: 또 간혹 운동 후 간 기능 검사에 이상이 나타나는 경우가 있다. 이는 산소를 공급하는 혈액이 운동 시에 근육으로 집중돼 간으로 가는 양이 줄어들기 때문이다. 격렬한 운동을 할 때는 간으로 가는 혈액양이 평소의 20%로 줄어든다. 이처럼 산소공급이 줄어들면 마치 기능이 떨어진 것처럼 나타날 수 있다. 이 때는 대부분 휴식을 취하면 일주일 안에 정상으로 돌아가기 때문에 크게 걱정하지 않아도 된다.
,간질환,"주제: 간질환\n 내용: 하지만 간경변증에 동반될 수 있는 합병증인 정맥류가 있는 경우 심한 운동시에 정맥류 출혈이 발생할 수 있기 때문에 과격한 운동, 등산 등 힘든 일을 자제하고 충분한 수면과 안정을 취해야 한다."
,간질환,"주제: 간질환\n 내용: 특히 알코올성 간질환 환자의 경우 지속적인 음주로 이미 영양상태와 건강상태가 나쁜 경우가 많아 또 다른 합병증이 문제가 될 수 있어 먼저 금주를 한 후 영양상태를 개선하고, 그 후에 간 기능이 회복되는 경과에 따라 운동을 차근차근 시작해야 한다."
,간질환,주제: 간질환\n 내용: 반면 급성 간염환자는 병이 생기기 전에 건강했다면 일상적인 육체활동은 질환에 별다른 영향을 미치지 않는다. 만성 간염환자라해도 규칙적이면서 강도를 점진적으로 높인다면 질환의 경과에 큰 영향을 주지 않는다. 오히려 심폐기능을 향상시키고 체력을 유지시킨다는 측면에서 병의 호전에 도움이 된다.
,간질환,"주제: 간질환\n 내용: 무엇보다 지방간 환자라면 운동과 체중조절이 반드시 이뤄져야 한다. 더욱이 비만한 사람은 음주에 의한 간 손상 위험이 일반인보다 더 높다. 비만인 경우에는 술을 전혀 마시지 않아도 지방간, 지방간염, 간경변증이 생길 수 있다."
,간질환,"주제: 간질환\n 내용: 지금까지 가장 효과적인 지방간 치료법은 체중감량과 식사요법, 꾸준한 유산소 운동이다. 대부분의 지방간 환자는 과체중이나 비만을 동반하기 때문에 이를 해결해야 한다. 운동은 지방간 치료뿐 아니라 혈압을 떨어뜨리고 혈중 콜레스테롤을 감소시키는 효과도 있다. 뼈와 근육을 튼튼하게 해주고 스트레스를 해소시켜주는 등 긍정적인 영향을 가져온다."
,간질환,"주제: 간질환\n 내용: 한편 만약 본인이 비만인지 또는 얼마나 체중이 더 나가는지 알아보기 위해서는 체질량지수(BMI), 허리둘레 등을 측정하면 된다. 체질량지수는 본인의 몸무게(kg)를 키(m)의 제곱으로 나누면 되는 것으로 간단하다. 예를 들어 몸무게가 80kg이고 키가 170cm인 경우 체질량지수는 80÷(1.7×1.7)=27.7이다. 기준에 따라 다소 차이가 있을 수 있지만 일반적으로 체질량지수가 25를 넘으면 비만으로 여긴다. 또 허리둘레의 경우는 남자 90cm, 여자 80cm를 넘으면 복부비만으로 본다."
,간질환,주제: 간질환\n 내용: 간질환이 있어도 정기적으로 간 기능을 검사하고 동반 질환을 잘 관리한다면 일반 사람과 비슷한 수준인 주 3회 정도 운동하기를 권한다. 하지만 체력이 약하거나 평소에 운동을 하지 않던 사람이라면 주 1~2회 정도 가벼운 운동이 낫다.
,간질환,"주제: 간질환\n 내용: 운동의 종류와 적정 강도는 의사와 면담을 통해 결정하는 것이 바람직하다. 각자의 증상정도와 체력에 따라 조절해야하기 때문이다. 걷기, 자전거, 조깅, 수영 , 등산 등 유산소운동을 일주일에 3번 이상, 한번에 30분 이상 하는 것이 좋다."
,간질환,주제: 간질환\n 내용: 운동의 강도는 몸이 땀으로 촉촉이 젖고 옆 사람과 대화할 수 있는 정도가 알맞다. 처음 시작할 때는 가벼운 운동을 선택하고 운동 전에 간단한 준비운동을 한다. 운동을 하던 중 가슴이나 무릎 등 몸에 통증이 느껴진다면 즉시 중단해야 한다. 무리한 운동은 오히려 건강을 해롭다. 운동 중에는 물을 충분히 마시는 것도 좋다.
,간질환,주제: 간질환\n 내용: 건강하게 체중을 감량하기 위해서는 현재 체중의 10%를 3~6개월 내에 서서히 줄인다는 목표를 세우는 것이 좋다. 너무 급작스런 체중감량은 오히려 지방간을 악화시킬 수 있다
,간질환,주제: 간질환\n 내용: 또 간이식을 받은 후에도 규칙적인 운동이 권장된다. 운동은 기본체력과 심폐기능을 유지시켜주기 때문에 받기 전부터 조금씩 운동을 해두면 좋다. 간이식 후에는 대개 이식 3주째부터 활동을 시작할 수 있다. 이때부터 의사의 지시 하에 단계적인 운동을 시작해 폐 기능과 근력을 기르면 조기 회복에 도움이 된다.
,간질환,주제: 간질환\n 내용: 따라서 결론적으로 간질환을 앓고 있는 사람은 자신이 즐길 수 있는 운동을 선택해 규칙적으로 지속하면 장기적으로 질환의 예후에 도움이 된다는 것을 알아두고 실천하기를 바란다.
,간질환,"주제: 간질환\n 내용: 음식은 몸을 보호하고 생명을 유지하는데 가장 중요한 요소다. 특히 간은 음식으로 섭취된 영양분이 통과하는 첫 관문으로 좋은 음식을 바르게 먹는 습관이 필요하다. 간에 좋은 음식을 찾아보면 다양한 정보가 쏟아진다. 인터넷에서는 산낙지, 청국장, 다슬기, 부추, 당근, 마늘, 블루베리, 호두를 비롯해 구기자, 헛개나무 등 건강기능식품이 간에 탁월한 효과가 있다는 내용을 쉽게 접할 수 있다."
,간질환,"주제: 간질환\n 내용: 하지만 한 장기를 위해 과도하게 음식을 섭취하는 것은 오히려 다른 장기에 나쁜 영향을 줄 수 있어 주의해야 한다. 따라서 간에 좋은 음식을 먹기 전에 개인의 건강상태를 확인하고 다른 질환은 없는지 살펴봐야 한다. 무엇보다 영양분이 어느 한가지로 치우치지 않게 골고루 균형 잡힌 음식을 섭취해야 한다. 우리가 섭취하는 음식물 대부분은 간에서 대사되기 때문에 절제된 식습관이 중요하다. 모든 음식물은 간에서 대사돼 우리 몸에서 필요한 에너지로 전환되는데 간이 나쁘면 에너지를 충분히 만들지 못하거나 간에서 다 써버려 쉽게 피곤해진다. 이때는 단순당이나 지방이 아닌 현미, 잡곡, 통밀, 율무, 팥, 수수, 보리 등의 곡류가 좋다. 단 비만이나 고지혈증 환자는 고열량음식으로 인한 지방간이 생길 수 있으니 주의해야 한다."
,간질환,"주제: 간질환\n 내용: 또 섬유소가 많은 음식, 채소, 과일, 곡물을 많이 먹고 튀기거나 기름진 음식을 줄이며 싱겁게 먹는 습관을 들이는 것이 중요하다. 기름에 튀긴 음식보다는 삶은 음식이 좋고 당분이 들어간 음료수보다는 물이나 녹차 종류를 마시는 것이 바람직하다. 사탕, 꿀, 초콜렛, 라면, 도넛, 케이크, 삼겹살, 갈비, 닭껍질, 햄, 치즈, 땅콩, 콜라, 사이다 등 열량이 높은 음식의 과도한 섭취를 삼가야 한다."
,간질환,"주제: 간질환\n 내용: 단백질 보충은 간세포 재생을 돕는다. 생선, 콩, 두부, 기름기를 제거한 살코기, 달걀, 우유가 좋고 가능하면 식물성 단백질이 좋다. 하지만 간경화가 있는 경우 간성혼수를 유발할 수 있기 때문에 단백질 섭취에 주의를 기울여야 한다."
,간질환,주제: 간질환\n 내용: 고비타민과 무기질이 함유된 녹황색채소는 간 대사를 촉진하고 항산화작용을 하는 것으로 알려져 있다
,간질환,주제: 간질환\n 내용: 또한 커피가 간에 좋다는 연구결과도 있다. 1992년 클라스키 박사가 처음 실시한 연구에 따르면 커피가 간경화 발생을 줄이는 것으로 나타났으며 이어 지난 20여년간 이와 관련된 연구들이 계속 보고돼왔다.
,간질환,"주제: 간질환\n 내용: 커피 안에는 카페인 외에 탄수화물, 지방, 미네랄, 단백질 등 100가지 이상의 성분이 들어 있는데 전문가들은 이 성분들이 서로 작용해 간을 보호하는 효과를 나타내는 것으로 추정한다. 하지만 지나친 카페인으로 인한 부작용이 발생할 수 있어 카페인 하루권장량인 300mg을 넘지 않는 것이 좋다. 원두커피 한잔에는 약 115~175mg, 인스턴트커피 한잔에는 60mg 정도의 카페인이 함유돼 있다. 따라서 안전한 커피섭취량은 하루 원두커피 3잔, 인스턴트커피 5잔 이내라고 생각하면 된다."
,간질환,"주제: 간질환\n 내용: 특히 지방간이 우려되는 사람이라면 식습관을 통한 체중조절은 필수다. 단 무리한 체중조절로 몸에 필요한 비타민이나 미네랄 성분, 영양분이 부족해지지 않도록 주의한다. 일주일에 1kg 이상 급격한 체중감소는 오히려 심각한 지방간염을 유발하고 간에 손상을 일으킬 수 있다. 그리고 다른 신체기관과 마찬가지로 적당한 운동은 건강한 간을 유지하는데 도움이 된다."
,간질환,주제: 간질환\n 내용: 자신의 식습관을 객관적으로 알기 위해서는 매일 체중을 재고 섭취한 음식을 기록하는 것이 도움이 된다. 식사를 할 때는 끼니를 거르지 말고 세끼를 챙겨 먹되 한 끼 분량을 조금씩 줄이는 것이 좋다. 음식을 천천히 먹고 눈앞에 간식거리가 보이지 않도록 치우는 것도 좋은 방법이다. 배고픈 상태에서 외식을 하면 과식하기 쉽게 때문에 외식 전 약간 배를 채우고 가는 것도 좋다. 물론 과식이나 야식을 피해야 한다. 만약 과식을 했다면 평소보다 운동량을 늘려 에너지를 더 소비하는 것이 바람직하다.
,간질환,"주제: 간질환\n 내용: 간혹 간암 환자들 중에서는 특정 음식이 간암에 효과적이라고 하면 그 음식에만 매달리는 경우가 있다. 하지만 식이요법만으로 간암을 완치할 수 없다. 소화에 지장이 없는 한 모든 음식을 골고루 섭취하는 것이 가장 바람직하다. 만약 복수가 있거나 간성혼수가 있는 환자는 염분이나 단백질을 제한하는 것이 필요할 수 있으며, 이는 반드시 전문의와 상의해 결정해야 한다."
,간질환,"주제: 간질환\n 내용: 어떤 질병이든 식습관이나 음식이 미치는 영향이 크다. 간도 마찬가지다. 간에 좋은 음식을 먹는 노력도 좋지만 간에 나쁘거나 해가 될 수 있는 음식을 피하는 것은 더욱 중요하다. 아무리 좋은 음식을 챙겨먹어도 한 번의 실수로 순식간에 간이 파괴되어 사망에 이를 수 있기 때문이다. 특히 간은 신체 장기 중에 음식으로 섭취된 영양분이 통과하는 첫 관문이다. 위에서 분해되고 소장에서 흡수된 영양분은 ‘간문맥’이라는 혈관을 통해 간으로 이동한다. 간은 우리 몸에 필요한 단백질과 여러 가지 영양소를 만들어내고 저장한다. 또 건강에 해로운 물질들을 해독하는 작용을 한다. 간에 나쁜 음식은 술, 오염되거나 비위생적인 음식, 기름진 음식, 인스턴트식품 등이다."
